Rank,country,Capital,Continent,Area__km_,latitude,longitude,year,population
217,Monaco,Monaco,Europe,2,43.7323492,7.4276832,_1955,20430
169,Montenegro,Podgorica,Europe,13812,42.4415238,19.2621081,_1955,441379
71,Netherlands,Amsterdam,Europe,41850,52.3730796,4.8924534,_1955,10767906
150,North Macedonia,Skopje,Europe,25713,41.9961816,21.4319213,_1955,1379140
120,Norway,Oslo,Europe,323802,59.9133301,10.7389701,_1955,3429090
37,Poland,Warsaw,Europe,312679,52.2337172,21.071432235636493,_1955,27099199
92,Portugal,Lisbon,Europe,92090,38.7077507,-9.1365919,_1955,8665451
64,Romania,Bucharest,Europe,238391,44.4361414,26.1027202,_1955,17455291
9,Russia,Moscow,Europe,17098242,55.625578,37.6063916,_1955,110971852
218,San Marino,San Marino,Europe,61,43.9458623,12.458306,_1955,13967
105,Serbia,Belgrade,Europe,88361,44.8178131,20.4568974,_1955,6348547
116,Slovakia,Bratislava,Europe,49037,48.15926025,17.139658691421687,_1955,3796626
148,Slovenia,Ljubljana,Europe,20273,46.0500268,14.5069289,_1955,1521772
30,Spain,Madrid,Europe,505992,40.4167047,-3.7035825,_1955,29095374
87,Sweden,Stockholm,Europe,450295,59.3251172,18.0710935,_1955,7264351
101,Switzerland,Bern,Europe,41284,46.9484742,7.4521749,_1955,5002410
38,Ukraine,Kiev,Europe,603500,50.4500336,30.5241361,_1955,39836510
21,United Kingdom,London,Europe,242900,51.4893335,-0.14405508452768728,_1955,51193266
213,American Samoa,Pago Pago,Oceania,199,-14.2754786,-170.7048298,_1955,19826
55,Australia,Canberra,Oceania,7692024,-35.2975906,149.1012676,_1955,9209844
223,Cook Islands,Avarua,Oceania,236,-21.2074736,-159.7708145,_1955,16129
162,Fiji,Suva,Oceania,18272,-18.1415884,178.4421662,_1955,343693
183,French Polynesia,Papeete,Oceania,4167,-17.5373835,-149.5659964,_1955,74475
191,Guam,Hagåtña,Oceania,549,13.4748148,144.7516191,_1955,65977
192,Kiribati,Tarawa,Oceania,811,1.4845541999999998,172.96896482000938,_1955,42008
215,Marshall Islands,Majuro,Oceania,181,7.0909924,171.3816354,_1955,14062
194,Micronesia,Palikir,Oceania,702,6.920744,158.1627143,_1955,178572
225,Nauru,Yaren,Oceania,21,-0.5469030500000001,166.92235277906863,_1955,3818
185,New Caledonia,Nouméa,Oceania,18575,-22.2745264,166.442419,_1955,69989
123,New Zealand,Wellington,Oceania,270467,-41.2887953,174.7772114,_1955,2140976
232,Niue,Alofi,Oceania,260,-19.0534159,-169.919199,_1955,4673
210,Northern Mariana Islands,Saipan,Oceania,464,15.1909825,145.746743003024,_1955,7635
222,Palau,Ngerulmud,Oceania,459,7.5006446,134.6242864,_1955,8252
93,Papua New Guinea,Port Moresby,Oceania,462840,-9.4743301,147.1599504,_1955,1734921
188,Samoa,Apia,Oceania,2842,-13.8344639,-171.7649144,_1955,98037
166,Solomon Islands,Honiara,Oceania,28896,-9.437797549999999,159.9624174786047,_1955,117314
233,Tokelau,Nukunonu,Oceania,12,-9.2004722,-171.8479453,_1955,1629
197,Tonga,Nuku‘alofa,Oceania,747,-21.1343401,-175.201808,_1955,58024
227,Tuvalu,Funafuti,Oceania,26,-8.5199633,179.1982548,_1955,5195
181,Vanuatu,Port-Vila,Oceania,12189,-17.7414972,168.3150163,_1955,56770
224,Anguilla,The Valley,North America,91,51.486391499999996,0.03615848943681707,_1955,5752
201,Antigua and Barbuda,Saint John’s,North America,442,17.1184569,-61.8448509,_1955,50264
198,Aruba,Oranjestad,North America,180,12.5268736,-70.0356845,_1955,46464
176,Bahamas,Nassau,North America,13943,25.0782266,-77.3383438,_1955,92444
186,Barbados,Bridgetown,North America,430,13.0977832,-59.6184184,_1955,227320
177,Belize,Belmopan,North America,22966,17.250199,-88.770018,_1955,79986
206,Bermuda,Hamilton,North America,54,43.2560802,-79.8728583,_1955,39136
221,British Virgin Islands,Road Town,North America,151,18.425766,-64.6230914,_1955,7516
39,Canada,Ottawa,North America,9984670,45.4208777,-75.6901106,_1955,15733923
205,Cayman Islands,George Town,North America,264,5.4141619,100.3287352,_1955,8129
124,Costa Rica,San José,North America,51100,9.9325427,-84.0795782,_1955,1123982
85,Cuba,Havana,North America,109884,23.135305,-82.3589631,_1955,6559586
204,Dominica,Roseau,North America,751,48.7710371,-95.7697882,_1955,51895
84,Dominican Republic,Santo Domingo,North America,48671,18.4801972,-69.942111,_1955,2791108
112,El Salvador,San Salvador,North America,21041,13.6989939,-89.1914249,_1955,2448633
208,Greenland,Nuuk,North America,2166086,64.1766835,-51.7359356,_1955,26295
193,Grenada,Saint George's,North America,344,12.0535331,-61.751805,_1955,82656
178,Guadeloupe,Basse-Terre,North America,1628,16.0000778,-61.7333373,_1955,242576
68,Guatemala,Guatemala City,North America,108889,14.6424667,-90.5131361,_1955,3560239
82,Haiti,Port-au-Prince,North America,27750,18.547327,-72.3395928,_1955,3545999
89,Honduras,Tegucigalpa,North America,112492,14.1057433,-87.2040052,_1955,1796527
139,Jamaica,Kingston,North America,10991,17.9712148,-76.7928128,_1955,1552883
180,Martinique,Fort-de-France,North America,1128,14.6027962,-61.0676724,_1955,262164
10,Mexico,Mexico City,North America,1964375,19.4326296,-99.1331785,_1955,31452141
230,Montserrat,Brades,North America,102,16.7890601,-62.208731,_1955,13432
106,Nicaragua,Managua,North America,130373,12.1544035,-86.2737642,_1955,1539551
128,Panama,Panama City,North America,75417,30.1586518,-85.6602936,_1955,980004
136,Puerto Rico,San Juan,North America,8870,18.465299,-66.116666,_1955,2309782
228,Saint Barthelemy,Gustavia,North America,21,17.8957043,-62.8508372,_1955,2130
190,Saint Lucia,Castries,North America,616,43.6779101,3.9868904,_1955,88463
220,Saint Martin,Marigot,North America,53,18.0668544,-63.0848869,_1955,3538
214,Sint Maarten,Philipsburg,North America,34,18.0250713,-63.0483073,_1955,1973
153,Trinidad and Tobago,Port-of-Spain,North America,5130,10.6572678,-61.5180173,_1955,742576
3,United States,"Washington, D.C.",North America,9372610,38.8950368,-77.0365427,_1955,161136449
33,Argentina,Buenos Aires,South America,2780400,-34.6037181,-58.38153,_1955,18700686
80,Bolivia,Sucre,South America,1098581,-19.0477251,-65.2594306,_1955,3357923
7,Brazil,Brasilia,South America,8515767,-10.3333333,-53.2,_1955,40839223
65,Chile,Santiago,South America,756102,9.8694792,-83.7980749,_1955,7323194
28,Colombia,Bogota,South America,1141748,4.6529539,-74.0835643,_1955,13512612
67,Ecuador,Quito,South America,276841,-0.2201641,-78.5123274,_1955,4022378
231,Falkland Islands,Stanley,South America,12173,-51.6930616,-57.856525,_1955,2187
184,French Guiana,Cayenne,South America,83534,4.9371544,-52.3258736,_1955,25456
164,Guyana,Georgetown,South America,214969,6.8137426,-58.1624465,_1955,483316
109,Paraguay,Asunción,South America,406752,-25.2800459,-57.6343814,_1955,1685747
44,Peru,Lima,South America,1285216,-12.0621065,-77.0365256,_1955,8825897
170,Suriname,Paramaribo,South America,163820,5.8241764499999995,-55.16628130970069,_1955,227145
133,Uruguay,Montevideo,South America,181034,-34.9058916,-56.1913095,_1955,2366209
51,Venezuela,Caracas,South America,916445,10.5060934,-66.9146008,_1955,6752139
36,Afghanistan,Kabul,Asia,652230,34.5260109,69.1776838,_1960,8622466
140,Armenia,Yerevan,Asia,29743,40.1777112,44.5126233,_1960,1904148
91,Azerbaijan,Baku,Asia,86600,40.3755885,49.8328009,_1960,4131484
154,Bahrain,Manama,Asia,765,26.2235041,50.5822436,_1960,160691
8,Bangladesh,Dhaka,Asia,147570,23.7644025,90.389015,_1960,50396429
165,Bhutan,Thimphu,Asia,38394,27.4781469,89.62627973726109,_1960,221266
175,Brunei,Bandar Seri Begawan,Asia,5765,4.8895453,114.9417574,_1960,85346
73,Cambodia,Phnom Penh,Asia,181035,11.568271,104.9224426,_1960,5541676
1,China,Beijing,Asia,9706961,39.9057136,116.3912972,_1960,654170692
131,Georgia,Tbilisi,Asia,69700,41.6934591,44.8014495,_1960,4051492
104,Hong Kong,Hong Kong,Asia,1104,22.350627,114.1849161,_1960,3114671
2,India,New Delhi,Asia,3287590,28.6138954,77.2090057,_1960,445954579
4,Indonesia,Jakarta,Asia,1904569,-6.175247,106.8270488,_1960,88382881
17,Iran,Tehran,Asia,1648195,35.6892523,51.3896004,_1960,21388806
35,Iraq,Baghdad,Asia,438317,33.3061701,44.3872213,_1960,7084678
98,Israel,Jerusalem,Asia,20770,31.78847185,35.21879441094499,_1960,1902247
11,Japan,Tokyo,Asia,377930,35.6821936,139.762221,_1960,94464839
83,Jordan,Amman,Asia,89342,31.9515694,35.9239625,_1960,847936
66,Kazakhstan,Nursultan,Asia,2724900,51.1282205,71.4306682,_1960,9319283
129,Kuwait,Kuwait City,Asia,17818,29.3796532,47.9734174,_1960,305415
110,Kyrgyzstan,Bishkek,Asia,199951,42.8777895,74.6066926,_1960,2216530
103,Laos,Vientiane,Asia,236800,17.9640988,102.6133707,_1960,2122532
119,Lebanon,Beirut,Asia,10452,33.8959203,35.47843,_1960,1798092
45,Malaysia,Kuala Lumpur,Asia,330803,3.1516964,101.6942371,_1960,7833782
174,Maldives,Malé,Asia,300,46.0726871,9.1668764,_1960,91650
134,Mongolia,Ulaanbaatar,Asia,1564110,47.94093275,106.91795035225584,_1960,977903
26,Myanmar,Nay Pyi Taw,Asia,676578,19.7540045,96.1344976,_1960,21720697
49,Nepal,Kathmandu,Asia,147181,27.708317,85.3205817,_1960,10167941
56,North Korea,Pyongyang,Asia,120538,39.0167979,125.7473609,_1960,11655666
127,Oman,Muscat,Asia,309500,23.5882019,58.3829448,_1960,536553
5,Pakistan,Islamabad,Asia,881912,33.6938118,73.0651511,_1960,45954226
13,Philippines,Manila,Asia,342353,14.5906346,120.9799964,_1960,28486871
143,Qatar,Doha,Asia,11586,25.2856329,51.5264162,_1960,36385
41,Saudi Arabia,Riyadh,Asia,2149690,24.638916,46.7160104,_1960,4165563
113,Singapore,Singapore,Asia,710,1.357107,103.8194992,_1960,1601079
29,South Korea,Seoul,Asia,100210,37.5666791,126.9782914,_1960,25817529
61,Sri Lanka,Colombo,Asia,65610,6.9388614,79.8542005,_1960,9783871
60,Syria,Damascus,Asia,185180,33.5130695,36.3095814,_1960,4610712
57,Taiwan,Taipei,Asia,36193,25.0375198,121.5636796,_1960,10983147
95,Tajikistan,Dushanbe,Asia,143100,38.5762709,68.7863573,_1960,2131992
20,Thailand,Bangkok,Asia,513120,13.8245796,100.6224463,_1960,26596584
155,Timor-Leste,Dili,Asia,14874,-8.5536809,125.5784093,_1960,468573
18,Turkey,Ankara,Asia,783562,39.9207759,32.8540497,_1960,27510980
111,Turkmenistan,Ashgabat,Asia,488100,37.9404648,58.3823487,_1960,1602052
97,United Arab Emirates,Abu Dhabi,Asia,83600,24.4538352,54.3774014,_1960,133426
43,Uzbekistan,Tashkent,Asia,447400,41.3123363,69.2787079,_1960,8372311
16,Vietnam,Hanoi,Asia,331212,21.0283334,105.854041,_1960,32718461
46,Yemen,Sanaa,Asia,527968,15.3538569,44.2058841,_1960,5542459
34,Algeria,Algiers,Africa,2381741,36.7753606,3.0601882,_1960,11394307
42,Angola,Luanda,Africa,1246700,-8.8272699,13.2439512,_1960,5357195
77,Benin,Porto-Novo,Africa,112622,6.4990718,2.6253361,_1960,2512284
144,Botswana,Gaborone,Africa,582000,-24.6581357,25.9088474,_1960,512865
58,Burkina Faso,Ouagadougou,Africa,272967,12.3681873,-1.5270944,_1960,4783259
78,Burundi,Bujumbura,Africa,27834,-3.3638125,29.3675028,_1960,2746628
53,Cameroon,Yaounde,Africa,475442,3.8689867,11.5213344,_1960,5117608
171,Cape Verde,Praia,Africa,4033,14.9162811,-23.5095095,_1960,209849
117,Central African Republic,Bangui,Africa,622984,4.3635118,18.5835913,_1960,1679728
69,Chad,N'Djamena,Africa,1284000,12.1191543,15.0502758,_1960,3028688
163,Comoros,Moroni,Africa,1862,-11.6931255,43.2543044,_1960,194852
160,Djibouti,Djibouti,Africa,23200,11.8145966,42.8453061,_1960,85940
14,Egypt,Cairo,Africa,1002450,30.0443879,31.2357257,_1960,27034499
152,Equatorial Guinea,Malabo,Africa,28051,3.741877,8.7740663,_1960,267351
132,Eritrea,Asmara,Africa,117600,15.3389667,38.9326763,_1960,993568
159,Eswatini,Mbabane,Africa,17364,-26.325745,31.144663,_1960,345065
12,Ethiopia,Addis Ababa,Africa,1104300,9.0358287,38.7524127,_1960,21739710
146,Gabon,Libreville,Africa,267668,0.4086518,9.4418849,_1960,513340
142,Gambia,Banjul,Africa,10689,13.45535,-16.575646,_1960,399649
47,Ghana,Accra,Africa,238533,5.5571096,-0.2012376,_1960,6911510
75,Guinea,Conakry,Africa,245857,9.5170602,-13.6998434,_1960,3516814
149,Guinea-Bissau,Bissau,Africa,36125,11.861324,-15.583055,_1960,577933
27,Kenya,Nairobi,Africa,580367,-1.2832533,36.8172449,_1960,7751435
147,Lesotho,Maseru,Africa,30355,-29.310054,27.478222,_1960,737838
121,Liberia,Monrovia,Africa,111369,6.328034,-10.797788,_1960,1137026
107,Libya,Tripoli,Africa,1759540,32.896672,13.1777923,_1960,1426986
50,Madagascar,Antananarivo,Africa,587041,-18.9100122,47.5255809,_1960,5073342
62,Malawi,Lilongwe,Africa,118484,-13.9875107,33.768144,_1960,3621081
59,Mali,Bamako,Africa,1240192,12.61326555,-7.984739136241295,_1960,5346792
126,Mauritania,Nouakchott,Africa,1030700,18.061891799999998,-15.931148157832908,_1960,838478
157,Mauritius,Port Louis,Africa,2040,-20.1624522,57.5028044,_1960,676683
182,Mayotte,Mamoudzou,Africa,374,-12.7804136,45.2279761,_1960,26165
40,Morocco,Rabat,Africa,446550,34.02236,-6.8340222,_1960,11769774
48,Mozambique,Maputo,Africa,801590,-25.966213,32.56745,_1960,6788375
145,Namibia,Windhoek,Africa,825615,-22.5776104,17.0772739,_1960,590181
54,Niger,Niamey,Africa,1267000,13.524834,2.109823,_1960,3497431
6,Nigeria,Abuja,Africa,923768,9.0643305,7.4892974,_1960,44928342
76,Rwanda,Kigali,Africa,26338,-1.950851,30.061507,_1960,2966162
72,Senegal,Dakar,Africa,196722,14.693425,-17.447938,_1960,3273177
196,Seychelles,Victoria,Africa,452,-36.5986096,144.6780052,_1960,43167
102,Sierra Leone,Freetown,Africa,71740,8.479004,-13.26795,_1960,2301310
70,Somalia,Mogadishu,Africa,637657,2.0349312,45.3419183,_1960,2870732
24,South Africa,Pretoria,Africa,1221037,-25.7459277,28.1879101,_1960,16520441
86,South Sudan,Juba,Africa,619745,4.8459246,31.5959173,_1960,2907724
32,Sudan,Khartoum,Africa,1886068,15.5635972,32.5349123,_1960,8326462
22,Tanzania,Dodoma,Africa,945087,-6.1791181,35.7468174,_1960,10042458
100,Togo,Lomé,Africa,56785,6.130419,1.215829,_1960,1651367
79,Tunisia,Tunis,Africa,163610,36.8002068,10.1857757,_1960,4195467
31,Uganda,Kampala,Africa,241550,0.3177137,32.5813539,_1960,7617746
172,Western Sahara,El Aaiún,Africa,266000,27.154512,-13.1953921,_1960,33023
63,Zambia,Lusaka,Africa,752612,-15.357609,29.1653092,_1960,3119430
74,Zimbabwe,Harare,Africa,390757,-17.8567035,31.0601584,_1960,3806310
138,Albania,Tirana,Europe,28748,41.3281482,19.8184435,_1960,1711189
203,Andorra,Andorra la Vella,Europe,468,42.49791845,1.5032263738029337,_1960,9443
99,Austria,Vienna,Europe,83871,48.2083537,16.3725042,_1960,7046553
96,Belarus,Minsk,Europe,207600,53.9024716,27.5618225,_1960,8389183
81,Belgium,Brussels,Europe,30528,50.8550018,4.3512333761166175,_1960,9108724
137,Bosnia and Herzegovina,Sarajevo,Europe,51209,43.8519774,18.3866868,_1960,3262539
108,Bulgaria,Sofia,Europe,110879,-15.2538402,48.2562163,_1960,7891756
130,Croatia,Zagreb,Europe,56594,45.84264135,15.962231476593626,_1960,4215324
158,Cyprus,Nicosia,Europe,9251,35.1746503,33.3638783,_1960,585725
115,Denmark,Copenhagen,Europe,43094,55.6867243,12.5700724,_1960,4581727
156,Estonia,Tallinn,Europe,45227,59.4372155,24.7453688,_1960,1218064
209,Faroe Islands,Tórshavn,Europe,1393,62.012,-6.768,_1960,34154
118,Finland,Helsinki,Europe,338424,60.1674881,24.9427473,_1960,4430173
23,France,Paris,Europe,551695,48.8534951,2.3483915,_1960,45659575
19,Germany,Berlin,Europe,357114,52.5170365,13.3888599,_1960,73063695
219,Gibraltar,Gibraltar,Europe,6,36.1285933,-5.3474761,_1960,21822
90,Greece,Athens,Europe,131990,33.9597677,-83.376398,_1960,8495415
94,Hungary,Budapest,Europe,93028,47.4978789,19.0402383,_1960,9982610
179,Iceland,Reykjavík,Europe,103000,64.145981,-21.9422367,_1960,175566
125,Ireland,Dublin,Europe,70273,53.3493795,-6.2605593,_1960,2811067
202,Isle of Man,Douglas,Europe,572,39.7628415,-88.2170516,_1960,48793
25,Italy,Rome,Europe,301336,41.8933203,12.4829321,_1960,49517707
151,Latvia,Riga,Europe,64559,56.9493977,24.1051846,_1960,2154251
216,Liechtenstein,Vaduz,Europe,160,47.1392862,9.5227962,_1960,16472
141,Lithuania,Vilnius,Europe,65300,54.6870458,25.2829111,_1960,2875684
168,Luxembourg,Luxembourg,Europe,2586,49.6112768,6.129799,_1960,314168
173,Malta,Valletta,Europe,316,35.8989818,14.5136759,_1960,337628
135,Moldova,Chisinau,Europe,33846,47.0245117,28.8322923,_1960,3133267
217,Monaco,Monaco,Europe,2,43.7323492,7.4276832,_1960,21797
169,Montenegro,Podgorica,Europe,13812,42.4415238,19.2621081,_1960,473046
71,Netherlands,Amsterdam,Europe,41850,52.3730796,4.8924534,_1960,11493117
150,North Macedonia,Skopje,Europe,25713,41.9961816,21.4319213,_1960,1462368
120,Norway,Oslo,Europe,323802,59.9133301,10.7389701,_1960,3581520
37,Poland,Warsaw,Europe,312679,52.2337172,21.071432235636493,_1960,29509903
92,Portugal,Lisbon,Europe,92090,38.7077507,-9.1365919,_1960,8882469
64,Romania,Bucharest,Europe,238391,44.4361414,26.1027202,_1960,18458008
9,Russia,Moscow,Europe,17098242,55.625578,37.6063916,_1960,119735095
218,San Marino,San Marino,Europe,61,43.9458623,12.458306,_1960,15556
105,Serbia,Belgrade,Europe,88361,44.8178131,20.4568974,_1960,6579989
116,Slovakia,Bratislava,Europe,49037,48.15926025,17.139658691421687,_1960,4124239
148,Slovenia,Ljubljana,Europe,20273,46.0500268,14.5069289,_1960,1599571
30,Spain,Madrid,Europe,505992,40.4167047,-3.7035825,_1960,30415591
87,Sweden,Stockholm,Europe,450295,59.3251172,18.0710935,_1960,7492895
101,Switzerland,Bern,Europe,41284,46.9484742,7.4521749,_1960,5328273
38,Ukraine,Kiev,Europe,603500,50.4500336,30.5241361,_1960,42767251
21,United Kingdom,London,Europe,242900,51.4893335,-0.14405508452768728,_1960,52543017
213,American Samoa,Pago Pago,Oceania,199,-14.2754786,-170.7048298,_1960,20085
55,Australia,Canberra,Oceania,7692024,-35.2975906,149.1012676,_1960,10286647
223,Cook Islands,Avarua,Oceania,236,-21.2074736,-159.7708145,_1960,17631
162,Fiji,Suva,Oceania,18272,-18.1415884,178.4421662,_1960,401841
183,French Polynesia,Papeete,Oceania,4167,-17.5373835,-149.5659964,_1960,84851
191,Guam,Hagåtña,Oceania,549,13.4748148,144.7516191,_1960,72374
192,Kiribati,Tarawa,Oceania,811,1.4845541999999998,172.96896482000938,_1960,47093
215,Marshall Islands,Majuro,Oceania,181,7.0909924,171.3816354,_1960,15374
194,Micronesia,Palikir,Oceania,702,6.920744,158.1627143,_1960,200558
225,Nauru,Yaren,Oceania,21,-0.5469030500000001,166.92235277906863,_1960,4582
185,New Caledonia,Nouméa,Oceania,18575,-22.2745264,166.442419,_1960,81236
123,New Zealand,Wellington,Oceania,270467,-41.2887953,174.7772114,_1960,2381189
232,Niue,Alofi,Oceania,260,-19.0534159,-169.919199,_1960,4876
210,Northern Mariana Islands,Saipan,Oceania,464,15.1909825,145.746743003024,_1960,8702
222,Palau,Ngerulmud,Oceania,459,7.5006446,134.6242864,_1960,9446
93,Papua New Guinea,Port Moresby,Oceania,462840,-9.4743301,147.1599504,_1960,1985666
188,Samoa,Apia,Oceania,2842,-13.8344639,-171.7649144,_1960,113335
166,Solomon Islands,Honiara,Oceania,28896,-9.437797549999999,159.9624174786047,_1960,133440
233,Tokelau,Nukunonu,Oceania,12,-9.2004722,-171.8479453,_1960,1795
197,Tonga,Nuku‘alofa,Oceania,747,-21.1343401,-175.201808,_1960,67428
227,Tuvalu,Funafuti,Oceania,26,-8.5199633,179.1982548,_1960,5404
181,Vanuatu,Port-Vila,Oceania,12189,-17.7414972,168.3150163,_1960,64608
224,Anguilla,The Valley,North America,91,51.486391499999996,0.03615848943681707,_1960,5752
201,Antigua and Barbuda,Saint John’s,North America,442,17.1184569,-61.8448509,_1960,55342
198,Aruba,Oranjestad,North America,180,12.5268736,-70.0356845,_1960,54608
176,Bahamas,Nassau,North America,13943,25.0782266,-77.3383438,_1960,114500
186,Barbados,Bridgetown,North America,430,13.0977832,-59.6184184,_1960,232550
177,Belize,Belmopan,North America,22966,17.250199,-88.770018,_1960,91403
206,Bermuda,Hamilton,North America,54,43.2560802,-79.8728583,_1960,42026
221,British Virgin Islands,Road Town,North America,151,18.425766,-64.6230914,_1960,7850
39,Canada,Ottawa,North America,9984670,45.4208777,-75.6901106,_1960,17909356
205,Cayman Islands,George Town,North America,264,5.4141619,100.3287352,_1960,8473
124,Costa Rica,San José,North America,51100,9.9325427,-84.0795782,_1960,1346302
85,Cuba,Havana,North America,109884,23.135305,-82.3589631,_1960,7267395
204,Dominica,Roseau,North America,751,48.7710371,-95.7697882,_1960,59379
84,Dominican Republic,Santo Domingo,North America,48671,18.4801972,-69.942111,_1960,3298021
112,El Salvador,San Salvador,North America,21041,13.6989939,-89.1914249,_1960,2779327
